2020/07/30 06:55:07:     Epoch 1 Loss | total: 11586 | cycle: 869 | f_dist: 2.13e+03 | g_dist: 1.72e+03 | f_sup: 3.55e+03 | g_sup: 3.32e+03        f(x) Accuracy | 1: 0.00 | 5: 0.02 | 10: 0.03 | half: 0.54        g(y) Accuracy | 1: 0.00 | 5: 0.01 | 10: 0.03 | half: 0.51
2020/07/30 06:55:08:     Epoch 3 Loss | total: 8610.7 | cycle: 591 | f_dist: 1.83e+03 | g_dist: 1.52e+03 | f_sup: 2.53e+03 | g_sup: 2.14e+03        f(x) Accuracy | 1: 0.01 | 5: 0.03 | 10: 0.04 | half: 0.70        g(y) Accuracy | 1: 0.00 | 5: 0.03 | 10: 0.07 | half: 0.72
2020/07/30 06:55:10:     Epoch 5 Loss | total: 7279.2 | cycle: 439 | f_dist: 1.65e+03 | g_dist: 1.41e+03 | f_sup: 2.07e+03 | g_sup: 1.71e+03        f(x) Accuracy | 1: 0.02 | 5: 0.07 | 10: 0.12 | half: 0.79        g(y) Accuracy | 1: 0.02 | 5: 0.10 | 10: 0.17 | half: 0.86
2020/07/30 06:55:11:     Epoch 7 Loss | total: 6498.6 | cycle: 370 | f_dist: 1.53e+03 | g_dist: 1.33e+03 | f_sup: 1.8e+03 | g_sup: 1.47e+03        f(x) Accuracy | 1: 0.05 | 5: 0.14 | 10: 0.22 | half: 0.86        g(y) Accuracy | 1: 0.07 | 5: 0.18 | 10: 0.28 | half: 0.90
2020/07/30 06:55:13:     Epoch 9 Loss | total: 6012.5 | cycle: 318 | f_dist: 1.45e+03 | g_dist: 1.27e+03 | f_sup: 1.64e+03 | g_sup: 1.33e+03        f(x) Accuracy | 1: 0.08 | 5: 0.21 | 10: 0.30 | half: 0.89        g(y) Accuracy | 1: 0.10 | 5: 0.25 | 10: 0.35 | half: 0.93
2020/07/30 06:55:14:     Epoch 11 Loss | total: 5711.9 | cycle: 289 | f_dist: 1.41e+03 | g_dist: 1.24e+03 | f_sup: 1.53e+03 | g_sup: 1.25e+03        f(x) Accuracy | 1: 0.11 | 5: 0.26 | 10: 0.37 | half: 0.93        g(y) Accuracy | 1: 0.13 | 5: 0.30 | 10: 0.39 | half: 0.94
2020/07/30 06:55:16:     Epoch 13 Loss | total: 5490 | cycle: 255 | f_dist: 1.38e+03 | g_dist: 1.21e+03 | f_sup: 1.45e+03 | g_sup: 1.19e+03        f(x) Accuracy | 1: 0.12 | 5: 0.30 | 10: 0.40 | half: 0.94        g(y) Accuracy | 1: 0.16 | 5: 0.32 | 10: 0.41 | half: 0.95
2020/07/30 06:55:17:     Epoch 15 Loss | total: 5302.2 | cycle: 221 | f_dist: 1.36e+03 | g_dist: 1.2e+03 | f_sup: 1.39e+03 | g_sup: 1.14e+03        f(x) Accuracy | 1: 0.13 | 5: 0.33 | 10: 0.44 | half: 0.95        g(y) Accuracy | 1: 0.17 | 5: 0.35 | 10: 0.45 | half: 0.96
2020/07/30 06:55:18:     Epoch 17 Loss | total: 5177.5 | cycle: 212 | f_dist: 1.34e+03 | g_dist: 1.18e+03 | f_sup: 1.34e+03 | g_sup: 1.1e+03        f(x) Accuracy | 1: 0.15 | 5: 0.35 | 10: 0.46 | half: 0.95        g(y) Accuracy | 1: 0.17 | 5: 0.36 | 10: 0.45 | half: 0.97
2020/07/30 06:55:20:     Epoch 19 Loss | total: 5051.3 | cycle: 173 | f_dist: 1.33e+03 | g_dist: 1.17e+03 | f_sup: 1.3e+03 | g_sup: 1.07e+03        f(x) Accuracy | 1: 0.18 | 5: 0.36 | 10: 0.46 | half: 0.95        g(y) Accuracy | 1: 0.18 | 5: 0.39 | 10: 0.46 | half: 0.97
2020/07/30 06:55:21:     Epoch 21 Loss | total: 4991.3 | cycle: 183 | f_dist: 1.32e+03 | g_dist: 1.16e+03 | f_sup: 1.27e+03 | g_sup: 1.05e+03        f(x) Accuracy | 1: 0.19 | 5: 0.37 | 10: 0.45 | half: 0.96        g(y) Accuracy | 1: 0.20 | 5: 0.39 | 10: 0.47 | half: 0.97
